Event,Bout,Card Segment,URL
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,Eliot Marshall vs. Jules Bruchez,,https://www.ufc.com/event/2#42
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,Tom Lawlor vs. Kyle Kingsbury,,https://www.ufc.com/event/2#48
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,Shane Nelson vs. George Roop,,https://www.ufc.com/event/2#49
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,Rolando Delgado vs. John Polakowski,,https://www.ufc.com/event/2#44
UFC Fight Night - Fight for the Troops,Josh Koscheck vs. Yoshiyuki Yoshida,Main,https://www.ufc.com/event/3#53
UFC Fight Night - Fight for the Troops,Mike Swick vs. Jonathan Goulet,Main,https://www.ufc.com/event/3#52
UFC Fight Night - Fight for the Troops,Steve Cantwell vs. Razak Al-Hassan,Main,https://www.ufc.com/event/3#51
UFC Fight Night - Fight for the Troops,Tim Credeur vs. Nate Loughran,Main,https://www.ufc.com/event/3#56
UFC Fight Night - Fight for the Troops,Jim Miller vs. Matt Wiman,Main,https://www.ufc.com/event/3#59
UFC Fight Night - Fight for the Troops,Luigi Fioravanti vs. Brodie Farber,,https://www.ufc.com/event/3#58
UFC Fight Night - Fight for the Troops,Steve Bruno vs. Johnny Rees,,https://www.ufc.com/event/3#55
UFC Fight Night - Fight for the Troops,Ben Saunders vs. Brandon Wolff,,https://www.ufc.com/event/3#50
UFC Fight Night - Fight for the Troops,Dale Hartt vs. Corey Hill,,https://www.ufc.com/event/3#54
UFC Fight Night - Fight for the Troops,Justin McCully vs. Eddie Sanchez,,https://www.ufc.com/event/3#57
UFC 91: Couture vs Lesnar,Brock Lesnar vs. Randy Couture,Main,https://www.ufc.com/event/4#65
UFC 91: Couture vs Lesnar,Kenny Florian vs. Joe Stevenson,Main,https://www.ufc.com/event/4#60
UFC 91: Couture vs Lesnar,Dustin Hazelett vs. Tamdan McCrory,Main,https://www.ufc.com/event/4#62
UFC 91: Couture vs Lesnar,Gabriel Gonzaga vs. Josh Hendricks,Main,https://www.ufc.com/event/4#61
UFC 91: Couture vs Lesnar,Demian Maia vs. Nate Quarry,Main,https://www.ufc.com/event/4#63
UFC 91: Couture vs Lesnar,Aaron Riley vs. Jorge Gurgel,,https://www.ufc.com/event/4#67
UFC 91: Couture vs Lesnar,Jeremy Stephens vs. Rafael Dos Anjos,,https://www.ufc.com/event/4#68
UFC 91: Couture vs Lesnar,Mark Bocek vs. Alvin Robinson,,https://www.ufc.com/event/4#66
UFC 91: Couture vs Lesnar,Matt Brown vs. Ryan Thomas,,https://www.ufc.com/event/4#64
UFC 90: Silva vs Cote,Anderson Silva vs. Patrick Cote,Main,https://www.ufc.com/event/5#78
UFC 90: Silva vs Cote,Thiago Alves vs. Josh Koscheck,Main,https://www.ufc.com/event/5#71
UFC 90: Silva vs Cote,Gray Maynard vs. Rich Clementi,Main,https://www.ufc.com/event/5#74
UFC 90: Silva vs Cote,Junior Dos Santos vs. Fabricio Werdum,Main,https://www.ufc.com/event/5#69
UFC 90: Silva vs Cote,Sean Sherk vs. Tyson Griffin,Main,https://www.ufc.com/event/5#77
UFC 90: Silva vs Cote,Thales Leites vs. Drew McFedries,,https://www.ufc.com/event/5#70
UFC 90: Silva vs Cote,Spencer Fisher vs. Shannon Gugerty,,https://www.ufc.com/event/5#72
UFC 90: Silva vs Cote,Dan Miller vs. Matt Horwich,,https://www.ufc.com/event/5#75
UFC 90: Silva vs Cote,Hermes Franca vs. Marcus Aurelio,,https://www.ufc.com/event/5#73
UFC 90: Silva vs Cote,Pete Sell vs. Joshua Burkman,,https://www.ufc.com/event/5#76
UFC 89: Bisping vs Leben,Michael Bisping vs. Chris Leben,Main,https://www.ufc.com/event/6#83
UFC 89: Bisping vs Leben,Keith Jardine vs. Brandon Vera,Main,https://www.ufc.com/event/6#87
UFC 89: Bisping vs Leben,Luiz Cane vs. Rameau Thierry Sokoudjou,Main,https://www.ufc.com/event/6#80
UFC 89: Bisping vs Leben,Chris Lytle vs. Paul Taylor,Main,https://www.ufc.com/event/6#88
UFC 89: Bisping vs Leben,Marcus Davis vs. Paul Kelly,Main,https://www.ufc.com/event/6#81
UFC 89: Bisping vs Leben,Dan Hardy vs. Akihiro Gono,,https://www.ufc.com/event/6#86
UFC 89: Bisping vs Leben,Shane Carwin vs. Neil Wain,,https://www.ufc.com/event/6#79
UFC 89: Bisping vs Leben,David Bielkheden vs. Jess Liaudin,,https://www.ufc.com/event/6#82
UFC 89: Bisping vs Leben,Terry Etim vs. Sam Stout,,https://www.ufc.com/event/6#85
UFC 89: Bisping vs Leben,Jim Miller vs. David Baron,,https://www.ufc.com/event/6#89
UFC 89: Bisping vs Leben,Per Eklund vs. Samy Schiavo,,https://www.ufc.com/event/6#84
UFC Fight Night: Diaz vs Neer,Nate Diaz vs. Josh Neer,Main,https://www.ufc.com/event/7#98
UFC Fight Night: Diaz vs Neer,Clay Guida vs. Mac Danzig,Main,https://www.ufc.com/event/7#99
UFC Fight Night: Diaz vs Neer,Alan Belcher vs. Ed Herman,Main,https://www.ufc.com/event/7#97
UFC Fight Night: Diaz vs Neer,Eric Schafer vs. Houston Alexander,Main,https://www.ufc.com/event/7#93
UFC Fight Night: Diaz vs Neer,Alessio Sakara vs. Joe Vedepo,,https://www.ufc.com/event/7#92
UFC Fight Night: Diaz vs Neer,Wilson Gouveia vs. Ryan Jensen,,https://www.ufc.com/event/7#95
UFC Fight Night: Diaz vs Neer,Joe Lauzon vs. Kyle Bradley,,https://www.ufc.com/event/7#96
UFC Fight Night: Diaz vs Neer,Jason Brilz vs. Brad Morris,,https://www.ufc.com/event/7#94
UFC Fight Night: Diaz vs Neer,Mike Massenzio vs. Drew McFedries,,https://www.ufc.com/event/7#90
UFC Fight Night: Diaz vs Neer,Dan Miller vs. Rob Kimmons,,https://www.ufc.com/event/7#91
UFC 88: Breakthrough,Rashad Evans vs. Chuck Liddell,Main,https://www.ufc.com/event/8#102
UFC 88: Breakthrough,Rich Franklin vs. Matt Hamill,Main,https://www.ufc.com/event/8#105
UFC 88: Breakthrough,Dan Henderson vs. Rousimar Palhares,Main,https://www.ufc.com/event/8#106
UFC 88: Breakthrough,Nate Marquardt vs. Martin Kampmann,Main,https://www.ufc.com/event/8#101
UFC 88: Breakthrough,Dong Hyun Kim vs. Matt Brown,Main,https://www.ufc.com/event/8#107
UFC 88: Breakthrough,Kurt Pellegrino vs. Thiago Tavares,,https://www.ufc.com/event/8#108
UFC 88: Breakthrough,Tim Boetsch vs. Michael Patt,,https://www.ufc.com/event/8#100
UFC 88: Breakthrough,Jason MacDonald vs. Jason Lambert,,https://www.ufc.com/event/8#103
UFC 88: Breakthrough,Ryo Chonan vs. Roan Carneiro,,https://www.ufc.com/event/8#104
UFC 87: Seek And Destroy,Georges St-Pierre vs. Jon Fitch,Main,https://www.ufc.com/event/9#118
UFC 87: Seek And Destroy,Brock Lesnar vs. Heath Herring,Main,https://www.ufc.com/event/9#114
UFC 87: Seek And Destroy,Rob Emerson vs. Manvel Gamburyan,Main,https://www.ufc.com/event/9#109
UFC 87: Seek And Destroy,Kenny Florian vs. Roger Huerta,Main,https://www.ufc.com/event/9#112
UFC 87: Seek And Destroy,Demian Maia vs. Jason MacDonald,Main,https://www.ufc.com/event/9#115
UFC 87: Seek And Destroy,Tamdan McCrory vs. Luke Cummo,,https://www.ufc.com/event/9#116
UFC 87: Seek And Destroy,Cheick Kongo vs. Dan Evensen,,https://www.ufc.com/event/9#110
UFC 87: Seek And Destroy,Jon Jones vs. Andre Gusmao,,https://www.ufc.com/event/9#113
UFC 87: Seek And Destroy,Chris Wilson vs. Steve Bruno,,https://www.ufc.com/event/9#117
UFC 87: Seek And Destroy,Ben Saunders vs. Ryan Thomas,,https://www.ufc.com/event/9#111
UFC: Silva vs Irvin,Anderson Silva vs. James Irvin,Main,https://www.ufc.com/event/10#124
UFC: Silva vs Irvin,Brandon Vera vs. Reese Andy,Main,https://www.ufc.com/event/10#129
UFC: Silva vs Irvin,Frankie Edgar vs. Hermes Franca,Main,https://www.ufc.com/event/10#128
UFC: Silva vs Irvin,Cain Velasquez vs. Jake O'Brien,Main,https://www.ufc.com/event/10#125
UFC: Silva vs Irvin,Kevin Burns vs. Anthony Johnson,Main,https://www.ufc.com/event/10#127
UFC: Silva vs Irvin,CB Dollaway vs. Jesse Taylor,Main,https://www.ufc.com/event/10#120
UFC: Silva vs Irvin,Tim Credeur vs. Cale Yarbrough,,https://www.ufc.com/event/10#119
UFC: Silva vs Irvin,Rory Markham vs. Brodie Farber,,https://www.ufc.com/event/10#123
UFC: Silva vs Irvin,Nate Loughran vs. Johnny Rees,,https://www.ufc.com/event/10#122
UFC: Silva vs Irvin,Brad Blackburn vs. James Giboo,,https://www.ufc.com/event/10#126
UFC: Silva vs Irvin,Shannon Gugerty vs. Dale Hartt,,https://www.ufc.com/event/10#121
UFC 86: Jackson vs Griffin,Forrest Griffin vs. Quinton Jackson,Main,https://www.ufc.com/event/11#138
UFC 86: Jackson vs Griffin,Patrick Cote vs. Ricardo Almeida,Main,https://www.ufc.com/event/11#134
UFC 86: Jackson vs Griffin,Joe Stevenson vs. Gleison Tibau,Main,https://www.ufc.com/event/11#133
UFC 86: Jackson vs Griffin,Josh Koscheck vs. Chris Lytle,Main,https://www.ufc.com/event/11#136
UFC 86: Jackson vs Griffin,Tyson Griffin vs. Marcus Aurelio,Main,https://www.ufc.com/event/11#135
UFC 86: Jackson vs Griffin,Gabriel Gonzaga vs. Justin McCully,,https://www.ufc.com/event/11#130
UFC 86: Jackson vs Griffin,Cole Miller vs. Jorge Gurgel,,https://www.ufc.com/event/11#137
UFC 86: Jackson vs Griffin,Melvin Guillard vs. Dennis Siver,,https://www.ufc.com/event/11#131
UFC 86: Jackson vs Griffin,Justin Buchholz vs. Corey Hill,,https://www.ufc.com/event/11#132
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Kendall Grove vs. Evan Tanner,Main,https://www.ufc.com/event/12#146
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Amir Sadollah vs. CB Dollaway,Main,https://www.ufc.com/event/12#142
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Diego Sanchez vs. Luigi Fioravanti,Main,https://www.ufc.com/event/12#148
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Spencer Fisher vs. Jeremy Stephens,Main,https://www.ufc.com/event/12#145
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Matthew Riddle vs. Dante Rivera,Main,https://www.ufc.com/event/12#147
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Dustin Hazelett vs. Joshua Burkman,,https://www.ufc.com/event/12#144
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Drew McFedries vs. Marvin Eastman,,https://www.ufc.com/event/12#141
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Matt Brown vs. Matt Arroyo,,https://www.ufc.com/event/12#143
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Dean Lister vs. Jeremy Horn,,https://www.ufc.com/event/12#140
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Rob Kimmons vs. Rob Yundt,,https://www.ufc.com/event/12#139
UFC 85: Bedlam,Thiago Alves vs. Matt Hughes,Main,https://www.ufc.com/event/13#153
UFC 85: Bedlam,Michael Bisping vs. Jason Day,Main,https://www.ufc.com/event/13#149
UFC 85: Bedlam,Mike Swick vs. Marcus Davis,Main,https://www.ufc.com/event/13#158
UFC 85: Bedlam,Thales Leites vs. Nate Marquardt,Main,https://www.ufc.com/event/13#157
UFC 85: Bedlam,Fabricio Werdum vs. Brandon Vera,Main,https://www.ufc.com/event/13#152
UFC 85: Bedlam,Martin Kampmann vs. Jorge Rivera,,https://www.ufc.com/event/13#151
UFC 85: Bedlam,Matt Wiman vs. Thiago Tavares,,https://www.ufc.com/event/13#156
UFC 85: Bedlam,Kevin Burns vs. Roan Carneiro,,https://www.ufc.com/event/13#154
UFC 85: Bedlam,Luiz Cane vs. Jason Lambert,,https://www.ufc.com/event/13#150
UFC 85: Bedlam,Paul Taylor vs. Jess Liaudin,,https://www.ufc.com/event/13#159
UFC 85: Bedlam,Antoni Hardonk vs. Eddie Sanchez,,https://www.ufc.com/event/13#155
UFC 84: Ill Will,BJ Penn vs. Sean Sherk,Main,https://www.ufc.com/event/14#170
UFC 84: Ill Will,Wanderlei Silva vs. Keith Jardine,Main,https://www.ufc.com/event/14#162
UFC 84: Ill Will,Goran Reljic vs. Wilson Gouveia,Main,https://www.ufc.com/event/14#166
UFC 84: Ill Will,Lyoto Machida vs. Tito Ortiz,Main,https://www.ufc.com/event/14#169
UFC 84: Ill Will,Thiago Silva vs. Antonio Mendes,Main,https://www.ufc.com/event/14#163
UFC 84: Ill Will,Rousimar Palhares vs. Ivan Salaverry,,https://www.ufc.com/event/14#161
UFC 84: Ill Will,Rameau Thierry Sokoudjou vs. Kazuhiro Nakamura,,https://www.ufc.com/event/14#164
UFC 84: Ill Will,Rich Clementi vs. Terry Etim,,https://www.ufc.com/event/14#167
UFC 84: Ill Will,Yoshiyuki Yoshida vs. War Machine,,https://www.ufc.com/event/14#165
UFC 84: Ill Will,Dong Hyun Kim vs. Jason Tan,,https://www.ufc.com/event/14#168
UFC 84: Ill Will,Shane Carwin vs. Christian Wellisch,,https://www.ufc.com/event/14#160
UFC 83: Serra vs St-Pierre 2,Georges St-Pierre vs. Matt Serra,Main,https://www.ufc.com/event/15#178
UFC 83: Serra vs St-Pierre 2,Rich Franklin vs. Travis Lutter,Main,https://www.ufc.com/event/15#174
UFC 83: Serra vs St-Pierre 2,Nate Quarry vs. Kalib Starnes,Main,https://www.ufc.com/event/15#181
UFC 83: Serra vs St-Pierre 2,Michael Bisping vs. Charles McCarthy,Main,https://www.ufc.com/event/15#171
UFC 83: Serra vs St-Pierre 2,Mac Danzig vs. Mark Bocek,Main,https://www.ufc.com/event/15#180
UFC 83: Serra vs St-Pierre 2,Jason MacDonald vs. Joe Doerksen,,https://www.ufc.com/event/15#176
UFC 83: Serra vs St-Pierre 2,Jason Day vs. Alan Belcher,,https://www.ufc.com/event/15#172
UFC 83: Serra vs St-Pierre 2,Demian Maia vs. Ed Herman,,https://www.ufc.com/event/15#177
UFC 83: Serra vs St-Pierre 2,Rich Clementi vs. Sam Stout,,https://www.ufc.com/event/15#179
UFC 83: Serra vs St-Pierre 2,Cain Velasquez vs. Brad Morris,,https://www.ufc.com/event/15#173
UFC 83: Serra vs St-Pierre 2,Jonathan Goulet vs. Kuniyoshi Hironaka,,https://www.ufc.com/event/15#175
UFC Fight Night: Florian vs Lauzon,Kenny Florian vs. Joe Lauzon,Main,https://www.ufc.com/event/16#189
UFC Fight Night: Florian vs Lauzon,Gray Maynard vs. Frankie Edgar,Main,https://www.ufc.com/event/16#192
UFC Fight Night: Florian vs Lauzon,Thiago Alves vs. Karo Parisyan,Main,https://www.ufc.com/event/16#187
UFC Fight Night: Florian vs Lauzon,Matt Hamill vs. Tim Boetsch,Main,https://www.ufc.com/event/16#190
UFC Fight Night: Florian vs Lauzon,Nate Diaz vs. Kurt Pellegrino,Main,https://www.ufc.com/event/16#188
UFC Fight Night: Florian vs Lauzon,James Irvin vs. Houston Alexander,Main,https://www.ufc.com/event/16#185
UFC Fight Night: Florian vs Lauzon,Josh Neer vs. Din Thomas,,https://www.ufc.com/event/16#193
UFC Fight Night: Florian vs Lauzon,Marcus Aurelio vs. Ryan Roberts,,https://www.ufc.com/event/16#182
UFC Fight Night: Florian vs Lauzon,Manvel Gamburyan vs. Jeff Cox,,https://www.ufc.com/event/16#183
UFC Fight Night: Florian vs Lauzon,Clay Guida vs. Samy Schiavo,,https://www.ufc.com/event/16#184
UFC Fight Night: Florian vs Lauzon,George Sotiropoulos vs. Roman Mitichyan,,https://www.ufc.com/event/16#191
UFC Fight Night: Florian vs Lauzon,Anthony Johnson vs. Tommy Speer,,https://www.ufc.com/event/16#186
UFC 82: Pride of a Champion,Anderson Silva vs. Dan Henderson,Main,https://www.ufc.com/event/17#199
UFC 82: Pride of a Champion,Heath Herring vs. Cheick Kongo,Main,https://www.ufc.com/event/17#203
UFC 82: Pride of a Champion,Chris Leben vs. Alessio Sakara,Main,https://www.ufc.com/event/17#194
UFC 82: Pride of a Champion,Yushin Okami vs. Evan Tanner,Main,https://www.ufc.com/event/17#198
UFC 82: Pride of a Champion,Jon Fitch vs. Chris Wilson,Main,https://www.ufc.com/event/17#201
UFC 82: Pride of a Champion,Andrei Arlovski vs. Jake O'Brien,,https://www.ufc.com/event/17#196
UFC 82: Pride of a Champion,Luigi Fioravanti vs. Luke Cummo,,https://www.ufc.com/event/17#200
UFC 82: Pride of a Champion,Josh Koscheck vs. Dustin Hazelett,,https://www.ufc.com/event/17#197
UFC 82: Pride of a Champion,Diego Sanchez vs. David Bielkheden,,https://www.ufc.com/event/17#195
UFC 82: Pride of a Champion,Jorge Gurgel vs. John Halverson,,https://www.ufc.com/event/17#202
UFC 81: Breaking Point,Antonio Rodrigo Nogueira vs. Tim Sylvia,Main,https://www.ufc.com/event/18#212
UFC 81: Breaking Point,Frank Mir vs. Brock Lesnar,Main,https://www.ufc.com/event/18#207
UFC 81: Breaking Point,Nate Marquardt vs. Jeremy Horn,Main,https://www.ufc.com/event/18#208
UFC 81: Breaking Point,Ricardo Almeida vs. Rob Yundt,Main,https://www.ufc.com/event/18#204
UFC 81: Breaking Point,Tyson Griffin vs. Gleison Tibau,Main,https://www.ufc.com/event/18#211
UFC 81: Breaking Point,Chris Lytle vs. Kyle Bradley,,https://www.ufc.com/event/18#206
UFC 81: Breaking Point,Tim Boetsch vs. David Heath,,https://www.ufc.com/event/18#205
UFC 81: Breaking Point,Marvin Eastman vs. Terry Martin,,https://www.ufc.com/event/18#209
UFC 81: Breaking Point,Rob Emerson vs. Keita Nakamura,,https://www.ufc.com/event/18#210
UFC Fight Night: Swick vs Burkman,Mike Swick vs. Joshua Burkman,Main,https://www.ufc.com/event/19#220
UFC Fight Night: Swick vs Burkman,Patrick Cote vs. Drew McFedries,Main,https://www.ufc.com/event/19#213
UFC Fight Night: Swick vs Burkman,Thiago Tavares vs. Michihiro Omigawa,Main,https://www.ufc.com/event/19#221
UFC Fight Night: Swick vs Burkman,Nate Diaz vs. Alvin Robinson,Main,https://www.ufc.com/event/19#214
UFC Fight Night: Swick vs Burkman,Kurt Pellegrino vs. Alberto Crane,,https://www.ufc.com/event/19#217
UFC Fight Night: Swick vs Burkman,Gray Maynard vs. Dennis Siver,,https://www.ufc.com/event/19#219
UFC Fight Night: Swick vs Burkman,Jeremy Stephens vs. Cole Miller,,https://www.ufc.com/event/19#218
UFC Fight Night: Swick vs Burkman,Corey Hill vs. Joe Veres,,https://www.ufc.com/event/19#216
UFC Fight Night: Swick vs Burkman,Matt Wiman vs. Justin Buchholz,,https://www.ufc.com/event/19#215
UFC 80: Rapid Fire,BJ Penn vs. Joe Stevenson,Main,https://www.ufc.com/event/20#227
UFC 80: Rapid Fire,Fabricio Werdum vs. Gabriel Gonzaga,Main,https://www.ufc.com/event/20#228
UFC 80: Rapid Fire,Marcus Davis vs. Jess Liaudin,Main,https://www.ufc.com/event/20#222
UFC 80: Rapid Fire,Wilson Gouveia vs. Jason Lambert,Main,https://www.ufc.com/event/20#226
UFC 80: Rapid Fire,Jorge Rivera vs. Kendall Grove,Main,https://www.ufc.com/event/20#224
UFC 80: Rapid Fire,Antoni Hardonk vs. Colin Robinson,,https://www.ufc.com/event/20#223
UFC 80: Rapid Fire,Paul Kelly vs. Paul Taylor,,https://www.ufc.com/event/20#229
UFC 80: Rapid Fire,Alessio Sakara vs. James Lee,,https://www.ufc.com/event/20#225
UFC 80: Rapid Fire,Sam Stout vs. Per Eklund,,https://www.ufc.com/event/20#230
UFC 79: Nemesis,Georges St-Pierre vs. Matt Hughes,Main,https://www.ufc.com/event/21#236
UFC 79: Nemesis,Chuck Liddell vs. Wanderlei Silva,Main,https://www.ufc.com/event/21#238
UFC 79: Nemesis,Eddie Sanchez vs. Soa Palelei,Main,https://www.ufc.com/event/21#240
UFC 79: Nemesis,Lyoto Machida vs. Rameau Thierry Sokoudjou,Main,https://www.ufc.com/event/21#235
UFC 79: Nemesis,Rich Clementi vs. Melvin Guillard,Main,https://www.ufc.com/event/21#231
UFC 79: Nemesis,James Irvin vs. Luiz Cane,,https://www.ufc.com/event/21#233
UFC 79: Nemesis,Manvel Gamburyan vs. Nate Mohr,,https://www.ufc.com/event/21#232
UFC 79: Nemesis,Dean Lister vs. Jordan Radev,,https://www.ufc.com/event/21#239
UFC 79: Nemesis,Roan Carneiro vs. Tony DeSouza,,https://www.ufc.com/event/21#234
UFC 79: Nemesis,Mark Bocek vs. Doug Evans,,https://www.ufc.com/event/21#237
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Roger Huerta vs. Clay Guida,Main,https://www.ufc.com/event/22#247
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Mac Danzig vs. Tommy Speer,Main,https://www.ufc.com/event/22#242
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,War Machine vs. Jared Rollins,Main,https://www.ufc.com/event/22#248
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,George Sotiropoulos vs. Billy Miles,Main,https://www.ufc.com/event/22#246
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Ben Saunders vs. Dan Barrera,Main,https://www.ufc.com/event/22#249
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Troy Mandaloniz vs. Richie Hightower,,https://www.ufc.com/event/22#244
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Matt Arroyo vs. John Kolosci,,https://www.ufc.com/event/22#241
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Roman Mitichyan vs. Dorian Price,,https://www.ufc.com/event/22#245
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Jonathan Goulet vs. Paul Georgieff,,https://www.ufc.com/event/22#243
UFC 78: Validation,Rashad Evans vs. Michael Bisping,Main,https://www.ufc.com/event/23#256
UFC 78: Validation,Thiago Silva vs. Houston Alexander,Main,https://www.ufc.com/event/23#252
UFC 78: Validation,Karo Parisyan vs. Ryo Chonan,Main,https://www.ufc.com/event/23#258
UFC 78: Validation,Ed Herman vs. Joe Doerksen,Main,https://www.ufc.com/event/23#257
UFC 78: Validation,Frankie Edgar vs. Spencer Fisher,Main,https://www.ufc.com/event/23#255
UFC 78: Validation,Thiago Alves vs. Chris Lytle,,https://www.ufc.com/event/23#253
UFC 78: Validation,Joe Lauzon vs. Jason Reinhardt,,https://www.ufc.com/event/23#251
UFC 78: Validation,Marcus Aurelio vs. Luke Caudillo,,https://www.ufc.com/event/23#250
UFC 78: Validation,Akihiro Gono vs. Tamdan McCrory,,https://www.ufc.com/event/23#254
